ID Code,Color 1,Color 2,Card Name,Stage,Level,Rarity,DP,Play Cost,DigiCost 1,DigiCost 2,Main Effect,Inherited Effect,Security,Attribute,Type,Url
P-037,Yellow,-,Yellow Memory Boost!,Option,-,Promotion,-,3,-,-,"[Main] Reveal the top 4 cards of your deck. Add 1 yellow Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area. [Main] ?Delay? (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.) ?Gain 2 memory.",-,"[Security] Place this card in its owner's battle area.
",-,-,
P-038,Green,-,Green Memory Boost!,Option,-,Promotion,-,3,-,-,"[Main] Reveal the top 4 cards of your deck. Add 1 green Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area. [Main] ?Delay? (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.) ?Gain 2 memory.
",-,"[Security] Place this card in its owner's battle area.
",-,-,
P-039,Black,-,Black Memory Boost!,Option,-,Promotion,-,3,-,-,"[Main] Reveal the top 4 cards of your deck. Add 1 black Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area. [Main] ?Delay? (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.) ?Gain 2 memory.
",-,"[Security] Place this card in its owner's battle area.
",-,-,
P-040,Purple,-,Purple Memory Boost!,Option,-,Promotion,-,3,-,-,"[Main] Reveal the top 4 cards of your deck. Add 1 purple Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area. [Main] ?Delay? (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.) ?Gain 2 memory.",-,[Security] Place this card in its owner's battle area.,-,-,
P-041,Red,-,Guilmon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[When Attacking] Trigger ?Draw 1?. (Draw 1 card from your deck.)
",-,-,Virus,Reptile,
P-042,Blue,-,Gabumon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[On Play] Reveal the top 5 cards of your deck. Add 1 Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Data,Reptile,
P-043,Yellow,-,Kudamon,Rookie (Lv3),3,Promotion,1000,3,0,-,"[On Play] You may return 1 [Kentaurosmon] from your trash to the bottom of your deck to trigger ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.)
","[On Deletion] 1 of your opponent's Digimon gets -1000 DP for the turn.
",-,Vaccine,Holy Beast,
P-044,Green,-,HerculesKabuterimon,Mega (Lv6),6,Promotion,11000,11,3,-,"[When Digivolving] Suspend 1 of your opponent's Digimon, or 2 of your opponent's Digimon with 5000 DP or less.
",-,-,Vaccine,Insectoid,
P-045,Black,-,Kurisarimon,Champion (Lv4),4,Promotion,5000,4,2,-,-,"[All Turns] All of your Digimon with the same name as this Digimon gain ?Decoy (Black/White)?. (When one of your other black or white Digimon would be deleted, you may delete this Digimon to prevent it.)
",-,Unknown,Unidentified,
P-046,Purple,-,Wizardmon,Champion (Lv4),4,Promotion,5000,5,2,-,-,"[Your Turn][Once Per Turn] When you use an Option card, gain 1 memory.
",-,Data,Wizard,
P-047,Blue,-,AeroVeedramon Zero,Ultimate (Lv5),5,Promotion,7000,8,3,-,"[When Digivolving] Trash the top 3 cards of your deck. Then, if you have a Tamer in play, this Digimon gets +3000 DP for the turn.
","[When Attacking] You may place 3 non-Digi-Egg cards from your trash at the bottom of your deck in any order to have this Digimon get +2000 DP for the turn.
",,Vaccine,Holy Dragon,
P-048,Blue,-,UlforceVeedramon Zero,Mega (Lv6),6,Promotion,12000,13,4,-,"[When Digivolving] You may place 3 non-Digi-Egg cards from your trash at the bottom of your deck in any order to unsuspend this Digimon and 1 of your Tamers. [Your Turn][Once Per Turn] When a card is returned from your trash to your deck, gain 1 memory.
",-,-,Vaccine,Holy Warrior,
P-049,Red,-,Phoenixmon,Mega (Lv6),6,Promotion,11000,11,3,-,"[When Digivolving] If you have a Tamer in play, this Digimon gains ?Security Attack +1? for the turn. (This Digimon checks 1 additional security card.) [Your Turn][Once Per Turn] When this Digimon is blocked, trash the top card of your opponent's security stack.
",-,-,Vaccine,Holy Beast,
P-050,Red,-,WarGreymon,Mega (Lv6),6,Promotion,12000,12,4,-,"[When Digivolving] If you have a Tamer in play, delete 1 of your opponent's Digimon with 13000 DP or more. [When Attacking] Delete 1 of your opponent's Digimon with 4000 DP or less.
",-,-,Vaccine,Dragonkin,
P-051,Blue,-,MetalGarurumon,Mega (Lv6),6,Promotion,11000,11,3,-,"[When Digivolving] If you have a Tamer in play, ?Draw 2?. (Draw 2 cards from your deck.) [Opponent's Turn] This Digimon can't be attacked.
",-,-,Data,Cyborg,
P-052,Blue,-,Vikemon,Mega (Lv6),6,Promotion,11000,12,4,-,"[When Digivolving] If you have a Tamer in play, up to 3 of your opponent's Digimon with no digivolution cards can't attack until the end of your opponent's next turn. [When Attacking][Once Per Turn] Return 1 of your opponent's Digimon with no digivolution cards to its owner's hand.
",-,-,Free,Beastkin,
P-053,Yellow,-,Ophanimon,Mega (Lv6),6,Promotion,11000,11,3,-,"[When Digivolving] If you have a Tamer in play, 1 of your opponent's Digimon gets -5000 DP for the turn. [When Attacking] 1 of your opponent's Digimon and all of your opponent's Security Digimon get -2000 DP for the turn.
",-,-,Vaccine,Throne / Three Great Angels,
P-054,Yellow,-,Seraphimon,Mega (Lv6),6,Promotion,11000,12,4,-,"[When Digivolving] If you have a Tamer in play, ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.)[On Deletion] ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.)
",-,-,Vaccine,Seraph / Three Angels,
P-055,Green,-,HerculesKabuterimon,Mega (Lv6),6,Promotion,11000,12,3,-,"[When Digivolving] If you have a Tamer in play, suspend 1 of your opponent's Digimon. [Your Turn] When this Digimon deletes an opponent's Digimon in battle and survives, gain 1 memory.
",-,-,Vaccine,Insectoid,
P-056,Green,-,Rosemon,Mega (Lv6),6,Promotion,12000,12,4,-,"?Digisorption -2? (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 2.)[When Digivolving] If you have a Tamer in play, 1 of your opponent's Digimon can't attack or block until the end of their next turn.
",-,-,Data,Fairy,
P-057,Green,-,Tyrannomon,Champion (Lv4),4,Promotion,4000,5,2,-,"[Your Turn] This Digimon gets +3000 DP.
","[Your Turn] While this Digimon is level 6 or higher, it gets +2000 DP.
",-,Data,Dinosaur,
P-058,Red,-,Gammamon,Rookie (Lv3),3,Promotion,4000,4,1,-,"[Your Turn] While you have a red Tamer in play, this Digimon can also attack your opponent's unsuspended Digimon.
",-,-,Virus,Ceratopsian,
P-059,Red,-,Gammamon,Rookie (Lv3),3,Promotion,3000,3,0,-,-,"[Your Turn] While you have a [Hiro Amanokawa] in play, this Digimon gets +2000 DP.
",-,Virus,Ceratopsian,
P-060,Green,-,Angoramon,Rookie (Lv3),3,Promotion,3000,3,0,-,-,"[When Attacking][Once Per Turn] If you have a [Ruri Tsukiyono] in play, gain 1 memory.
",-,Vaccine,Beast,
P-061,Blue,-,Jellymon,Rookie (Lv3),3,Promotion,3000,3,0,-,-,"[When Attacking][Once Per Turn] If you have a [Kiyoshiro Higashimitarai] in play, ?Draw 1?. (Draw 1 card from your deck.)
",-,Data,Mollusk,
P-062,Red,-,Hiro Amanokawa,Tamer,-,Promotion,-,3,-,-,"[Your Turn] When you attack with a Digimon that has [Gammamon] in its digivolution cards, you may suspend this Tamer to have that Digimon gain ?Security Attack +1? for the turn. (This Digimon checks 1 additional security card.)
",-,"[Security] Play this card without paying its memory cost.
",-,-,
P-063,Green,-,Ruri Tsukiyono,Tamer,-,Promotion,-,3,-,-,"[Your Turn] When you attack with a Digimon that has [Angoramon] in its digivolution cards, you may suspend this Tamer to have that Digimon get +3000 DP for the turn.
",-,"[Security] Play this card without paying its memory cost.
",-,-,
P-064,Blue,-,Kiyoshiro Higashimitarai,Tamer,-,Promotion,-,4,-,-,"[Your Turn] When you attack with a Digimon that has [Jellymon] in its digivolution cards, you may suspend this Tamer to have that Digimon gain ?Jamming? for the turn. (This Digimon can't be deleted in battles against Security Digimon.)
",-,[Security] Play this card without paying its memory cost.,-,-,
P-065,Red,-,Gammamon,Rookie (Lv3),3,Promotion,2000,4,0,-,[On Play] Delete 1 of your opponent's Digimon with 2000 DP or less.,[When Attacking] Delete 1 of your opponent's Digimon with 2000 DP or less.,-,Virus,Ceratopsian,
P-066,Red,-,Huckmon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, delete 1 of your opponent's Digimon with 4000 DP or less. If this effect did not delete a Digimon, <Draw 1>. (Draw 1 card from your deck.) Then, add this card to your hand.",Data,Mini Dragon,
P-067,Blie,-,Bulucomon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, <Draw 2>. (Draw 2 card from your deck.) Then add this card to your hand.",Data,Mini Dragon,
P-068,Yellow,-,Herissmon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, 1 of your opponent's Digimon gains <Security Attack-1> (This Digimon checks 1 fewer security cards) for the turn. Then add this card to your hand.",Data,Mammal,
P-069,Green,-,Pulsemon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, suspend 1 of your opponent's Digimon. Then add this card to your hand.",Vaccine,Beastkin,
P-070,Black,-,Dorumon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, reveal the top card of your deck. If that card is a black Digimon card with a play cost of 4 or less, you may play it without paying its memory cost. Add the remaining cards to your hand. Then, add this card to your hand.",Data,Beast / X Antibody,
P-071,Purple,-,Impmon,Rookie (Lv3),3,Promotion,2000,3,0,-,-,-,"[Security] At the end of the battle, you may play 1 purple level 3 Digimon card from your trash without paying its memory cost. Then, add this card to your hand.",Virus,Evil,
P-072,Red,-,MetalGreymon: Alterous Mode,Ultimate (Lv5),5,Promotion,7000,7,3,-,"Digivolve: 0 from [MetalGreymon] This card/Digimon is also treated as [MetalGreymon]. [When Digivolving] If you have a Tamer in play, delete 1 of your opponent's Digimon with 5000 DP or less.","[All Turns] If an effect would delete this Digimon with [Greymon] or [Omnimon] in its name, or return it to its owner's hand or deck, you may prevent it from leaving play by discarding 2 cards with same level in this card's digivolution cards.",-,Vaccine,Cyborg,
P-073,Blue,-,WereGarurumon: Sagittarius Mode,Ultimate (Lv5),5,Promotion,7000,7,3,-,"Digivolve: 0 from [WereGarurumon] This card/Digimon is also treated as [WereGarurumon]. [When Digivolving] If you have a Tamer in play, return 2 of your opponent's level 3 Digimon to its owner's hand.","[All Turns] When this digimon with [Garurumon] or [Omnimon] in its name would be deleted by battle, you may trash 2 cards with same level in this Digimon's digivolution cards to prevent that deletion.",-,Vaccine,Beastkin,
P-074,Yellow,-,Boutmon,Ultimate (Lv5),5,Promotion,7000,7,3,-,"[Your Turn] When this Digimon would digivolve into a card with [Shaman] or [Wizard] in its traits, you may trash up to 3 cards from the top of your security stack. For each card trashed this way, reduce the memory cost of the digivolution by 1.","[When Attacking] (Once per turn) If you have 3 security cards, unsuspend this Digimon.",-,Vaccine,Beastkin,
P-075,Green,-,Okuwamon,Ultimate (Lv5),5,Promotion,7000,7,3,-,"[Your turn] When this Digimon would digivolve into a Digimon with [Insectoid] in its traits, all of your opponent's Digimon get ""[All Turns] When this Digimon is suspended, lose 1 memory."" until the next time your opponent's turn ends.","[Your Turn] When this Digimon has [Insectoid] in its traits, this Digimon gains <Piercing>. (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.)",-,Virus,Insectoid,
P-076,Black,-,Deltamon,Champion (Lv4),4,Promotion,6000,5,3(BL)/3(R),-,"[Your turn] When this Digimon would digivolve into a Digimon with [Composite] in its traits or multiple colors, reduce the memory cost of that digivolution by 2.","[When Attacking] For each of this Digimon's colors, delete 1 of your opponent's Digimon with a DP 3000 or less.",-,Virus,Composite,
P-077,Purple,-,Wizardmon,Champion (Lv4),4,Promotion,5000,5,2,-,"When this card is trashed from your Deck, gain 1 memory.","[When Attacking] You may reveal 1 purple card in your hand, and place it on the top of your deck.",-,Data,Wizard,
P-078,Black,-,Espimon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[On Play] Reveal the top card of your opponent's security stack. If that card is a Digimon card, <Draw 1>. (Draw 1 card from your deck.) Then return that card face down on top of your opponent's security stack.",-,-,Virus,Cyborg,
P-079,Red,-,Agumon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[On Play] If you have a red Tamer in play, Delete 1 of your opponent's Digimon with 3000 DP or less.",-,-,Vaccine,Reptile,
P-080,Purple,-,Labramon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[On Play] If you have a purple Tamer in play, delete 1 of your opponent's level 3 Digimon.",-,-,Vaccine,Beast,
P-081,Yellow,-,Falcomon,Rookie (Lv3),3,Promotion,2000,3,0,-,"[On Play] If you have a yellow Tamer in play, 1 of your opponent's Digimon gets -2000 DP until the end of their turn.",-,-,Vaccine,Avian,
ST10-01,Purple,-,Nyaromon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking] If you have a yellow Digimon in play, ?Draw 1?. (Draw 1 card from your deck.) If you do, trash 1 card in your hand.
",-,-,Lesser,
ST10-02,Yellow,-,Salamon,Rookie (Lv3),3,Common,2000,3,0(Y)/0(P),-,-,"[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.
",-,Vaccine,Mammal,
ST10-03,Yellow,-,Lopmon,Rookie (Lv3),3,Common,4000,3,0(Y)/0(P),-,-,-,-,Data,Beast,
ST10-04,Yellow,-,Gatomon,Champion (Lv4),4,Super Rare,4000,5,3(Y)/3(P),-,"[On Play] Reveal the top 3 cards of your deck. Add 1 yellow Digimon card and 1 purple Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order.[Your Turn] When this Digimon would digivolve into a card with [Archangel] or [Fallen Angel] in its traits, reduce the memory cost of the digivolution by 2.
",[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.,-,Vaccine,Holy Beast,
ST10-05,Yellow,-,Angewomon,Ultimate (Lv5),5,Rare,6000,6,3(Y)/3(P),-,"[On Play] 1 of your opponent's Digimon gains ?Security Attack -2? until the end of your opponent's next turn. (This Digimon checks 2 fewer security cards.)
","[Your Turn] While you have a purple Digimon in play, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,Vaccine,Archangel,
ST10-06,Yellow,-,Mastemon,Mega (Lv6),6,Super Rare,13000,13,5(Y)/5(P),-,"?DNA Digivolution: 0 from yellow Lv.5 + purple Lv.5? Digivolve unsuspended with the 2 specified Digimon stacked on top of each other. [When Digivolving] Place 1 yellow or purple Digimon card from your trash on top of your security stack face down. When DNA digivolving, you may search your security stack for 1 level 5 or lower Digimon card and play it without paying its memory cost. Then, shuffle your security stack. [All Turns] When you play another Digimon using an effect, delete 1 of your opponent's Digimon whose level is less than or equal to the played Digimon's level.
",-,-,Vaccine,Angel,
ST10-07,Purple,-,Ghostmon,Rookie (Lv3),3,Common,2000,3,0,-,"[Opponent's Turn] While you have a yellow Digimon in play, this Digimon gains ?Blocker?. (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)
",-,-,Data,Ghost,
ST10-08,Purple,-,Tsukaimon,Rookie (Lv3),3,Uncommon,2000,3,0(P)/0(Y),-,"[On Play] Reveal the top 3 cards of your deck. Add 1 card with [Angel], [Archangel], or [Fallen Angel] in its traits among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Virus,Mammal,
ST10-09,Purple,-,Witchmon,Champion (Lv4),4,Uncommon,4000,6,2,-,"[Security] At the end of the battle, play this card without paying its memory cost.[On Play] Return 1 purple level 5 or lower Digimon card from your trash to your hand.
",-,-,Data,Wizard,
